,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
1099,73.0,190,79.0,32.0,10,7,15,7,3,8,10,18,14,11,8,6,17,15,12,8.764,2.976,6.763,0.535,1.285,3.477,0.37,1.692,3.287,0.515,1.524,2.238,0.681,0.452,0.929,1.381,4.166,1.263,0.096,1.643,1.334,5.31,13.166,2.19,1.856,1.881,0.547,0.928,0.589,0.548,0.977,0.561,0.596,1.381,0.432,41.378,41.081,6.212,2.549,6.669,0.466,1.119,3.595,0.311,1.428,3.07,0.465,0.475,0.595,0.798,0.166,0.334,0.497,0.785,2.144,0.366,2.7,0.6,3.3,0.566,0.514,0.331,2.5,4.8,3.7,28.1,3.1,0.5,17.5,20.4
1100,77.5,235,84.0,32.0,6,15,11,17,7,9,7,10,14,14,6,13,18,9,11,16.277,5.998,11.674,0.61,2.249,5.15,0.437,3.75,6.527,0.575,2.024,2.55,0.794,0.875,5.025,5.9,0.999,0.975,0.3,0.701,1.95,13.223,12.403,4.849,1.4,1.95,0.35,0.35,1.0,2.075,3.575,0.58,1.326,2.601,0.51,66.137,66.301,11.276,4.528,11.0,0.513,2.226,5.926,0.376,2.301,5.074,0.453,0.3,0.401,0.748,0.726,1.4,0.519,1.273,3.275,0.389,2.4,0.6,3.1,0.636,0.441,0.218,3.0,15.2,9.5,4.4,1.5,0.9,5.2,18.3
1101,77.5,215,85.0,29.5,8,11,9,16,5,9,7,18,18,12,5,8,16,18,12,9.401,3.226,7.074,0.546,1.275,4.049,0.315,1.951,3.024,0.645,1.676,2.324,0.721,0.85,1.95,2.8,8.776,1.45,0.223,3.126,2.324,3.499,12.492,2.55,3.224,1.825,0.8,0.85,0.941,0.474,0.726,0.653,0.677,1.45,0.467,61.411,61.12,10.974,4.423,10.877,0.504,2.124,6.625,0.321,2.3,4.25,0.541,0.625,0.925,0.676,0.25,0.551,0.454,1.425,2.776,0.513,3.3,0.1,3.4,0.581,0.572,0.329,2.9,7.2,5.0,40.7,2.4,0.7,27.9,16.3
1102,74.0,190,78.0,34.0,5,8,9,16,6,9,12,14,14,17,9,7,14,17,11,10.429,3.976,8.976,0.484,0.737,2.738,0.269,3.239,6.239,0.519,1.737,2.906,0.598,0.786,1.88,2.666,6.62,1.523,0.356,3.666,2.548,-1.451,9.105,4.43,2.905,2.667,1.975,2.478,0.797,0.238,0.475,0.501,1.023,3.284,0.312,57.379,57.022,9.524,3.975,8.739,0.545,1.572,4.357,0.361,2.405,4.38,0.549,0.785,1.048,0.749,0.404,0.571,0.708,1.213,2.761,0.439,1.6,0.1,1.8,0.509,0.305,0.324,3.1,7.4,5.2,36.8,2.7,1.2,26.3,22.3
1103,71.0,175,74.0,29.0,9,14,8,9,5,7,6,11,15,6,8,13,13,10,10,6.4,2.289,5.177,0.526,0.865,2.379,0.364,1.421,2.8,0.508,0.956,1.177,0.812,0.288,0.823,1.111,1.826,0.645,0.089,0.955,0.869,3.378,13.544,1.466,0.577,1.155,0.243,0.401,0.606,0.488,0.911,0.536,0.688,1.489,0.462,29.146,29.078,6.045,2.444,5.689,0.531,1.155,3.245,0.356,1.287,2.445,0.526,0.311,0.401,0.776,0.112,0.287,0.39,0.866,1.756,0.493,1.0,-0.9,0.1,0.562,0.46,0.227,2.1,6.1,4.1,19.1,2.2,0.6,14.4,20.5
1104,76.0,220,79.25,32.0,13,15,11,16,12,12,13,7,17,10,9,14,15,7,12,9.154,3.412,8.103,0.511,1.464,4.0,0.366,1.948,4.102,0.475,0.873,1.332,0.655,0.845,2.668,3.513,1.538,1.846,0.128,1.231,1.309,5.282,12.993,2.615,1.744,1.101,0.307,0.359,0.855,1.001,1.793,0.558,0.642,1.95,0.329,51.883,51.747,8.539,3.437,7.36,0.58,1.667,3.666,0.455,1.771,3.693,0.48,0.308,0.41,0.751,0.437,0.744,0.587,1.026,2.539,0.404,0.2,-1.0,-0.8,0.527,0.494,0.164,3.6,12.0,7.7,8.6,3.6,0.5,12.4,17.3
1105,73.5,200,78.0,34.5,10,9,8,10,7,6,6,13,16,11,11,9,15,14,11,10.246,3.682,8.903,0.472,1.048,3.731,0.281,2.633,5.171,0.509,1.828,2.901,0.63,0.902,2.073,2.975,6.147,1.66,0.0,4.048,2.294,-12.389,11.416,3.073,2.343,2.683,1.023,1.464,0.699,0.488,0.829,0.589,1.097,2.877,0.381,60.878,60.819,12.463,5.05,10.585,0.589,2.365,5.509,0.429,2.685,5.075,0.529,0.78,1.001,0.779,0.315,0.56,0.562,1.584,3.514,0.451,0.4,-1.0,-0.5,0.503,0.419,0.326,3.1,7.7,5.3,34.9,2.7,0.0,28.5,21.1
1106,76.0,220,80.0,31.0,9,13,14,7,7,9,12,8,13,5,14,13,9,7,12,6.763,2.478,5.762,0.507,0.883,2.739,0.322,1.595,3.023,0.528,0.929,1.284,0.724,0.5,1.858,2.358,1.094,0.761,0.022,0.857,1.239,4.665,13.097,1.856,0.618,1.097,0.189,0.287,0.659,0.74,1.406,0.526,0.667,1.335,0.5,35.346,35.294,4.926,2.047,5.216,0.472,0.833,2.618,0.318,1.216,2.593,0.469,0.095,0.119,0.798,0.332,0.57,0.582,0.784,1.905,0.412,0.5,0.3,0.8,0.534,0.475,0.223,3.0,11.3,7.1,9.4,2.2,0.1,11.9,18.2
1107,74.0,180,76.0,32.5,5,14,14,6,11,4,10,10,12,7,11,12,13,10,10,15.352,5.513,14.486,0.479,2.864,8.865,0.323,2.649,5.621,0.471,1.46,1.974,0.74,0.783,3.297,4.08,1.108,0.675,0.162,2.106,1.891,-9.513,15.483,2.811,1.027,1.784,0.354,0.621,0.57,1.054,2.107,0.5,1.243,2.892,0.43,48.578,48.487,8.62,3.731,8.244,0.523,1.163,3.621,0.321,2.569,4.624,0.556,0.432,0.569,0.759,1.001,1.703,0.588,1.133,2.352,0.482,-0.3,0.0,-0.2,0.5,0.612,0.136,3.5,15.1,9.2,10.4,1.4,0.6,12.1,32.5
1108,75.5,210,79.25,30.5,12,13,12,13,8,6,7,18,10,15,11,10,14,11,11,9.317,3.22,7.488,0.494,0.951,2.928,0.325,2.268,4.563,0.497,1.928,2.757,0.699,0.415,1.927,2.342,3.561,0.88,0.195,2.952,1.95,-0.854,11.41,2.78,1.562,2.463,0.976,1.413,0.691,0.416,0.683,0.609,0.879,2.464,0.357,51.372,51.998,9.561,3.926,9.048,0.528,1.708,5.098,0.335,2.22,3.95,0.562,0.633,0.755,0.838,0.365,0.512,0.713,1.22,2.684,0.455,-0.5,0.0,-0.5,0.535,0.391,0.368,1.8,8.1,4.9,22.4,1.7,0.7,25.3,20.4
1109,76.0,175,81.25,26.0,11,11,7,12,8,8,11,11,13,9,14,10,17,5,12,13.725,5.45,10.376,0.53,0.099,0.5,0.198,5.35,9.876,0.542,2.723,4.274,0.637,0.55,1.825,2.375,4.774,2.15,0.199,3.9,1.975,0.199,9.749,4.351,2.649,3.327,1.575,2.299,0.685,0.6,1.149,0.522,3.174,6.426,0.494,58.304,58.892,11.748,4.773,10.626,0.553,2.199,5.699,0.386,2.576,4.923,0.523,0.852,0.975,0.874,0.223,0.576,0.387,1.501,3.377,0.444,0.8,-0.7,0.1,0.56,0.048,0.412,2.2,7.0,4.7,28.9,3.7,0.6,24.1,25.3
1110,80.5,190,86.0,28.0,13,15,7,11,9,14,15,11,12,9,13,15,8,14,12,12.44,4.373,10.279,0.479,1.094,3.512,0.312,3.28,6.766,0.485,2.605,3.137,0.83,1.324,4.583,5.907,1.092,1.698,0.302,1.257,2.0,1.393,10.627,4.512,0.605,2.14,0.068,0.116,0.586,2.163,3.954,0.547,1.023,2.696,0.379,60.896,60.957,8.697,3.535,8.138,0.534,1.629,3.976,0.41,1.906,4.164,0.458,0.256,0.349,0.734,0.721,1.443,0.5,0.931,2.371,0.393,0.6,0.9,1.5,0.533,0.342,0.305,4.9,17.0,11.0,5.6,2.8,1.0,9.7,19.1
1111,74.5,190,81.0,36.0,11,8,8,16,10,8,11,13,10,5,8,7,16,11,10,8.11,3.335,6.694,0.502,0.054,0.193,0.28,3.278,6.498,0.504,1.388,2.303,0.603,0.749,2.75,3.499,2.222,1.39,0.083,2.084,2.029,1.832,8.337,3.168,1.0,1.943,0.388,0.388,1.0,1.194,2.444,0.489,1.696,3.668,0.462,48.867,48.756,7.973,3.361,7.808,0.511,1.25,4.028,0.31,2.112,3.777,0.559,0.611,0.721,0.847,0.721,1.083,0.666,0.776,1.971,0.394,-1.4,1.5,0.1,0.526,0.029,0.344,3.3,11.7,7.6,14.7,2.8,0.3,21.3,17.7
1112,73.5,210,76.0,24.0,9,10,7,17,7,7,8,17,12,7,14,9,14,13,11,8.34,2.903,7.195,0.409,0.073,0.512,0.143,2.829,6.682,0.423,2.462,3.242,0.759,0.509,1.734,2.243,6.146,0.755,0.073,3.977,2.488,-0.316,9.427,2.488,1.66,2.463,1.026,1.511,0.679,0.218,0.611,0.357,1.585,4.563,0.347,61.468,61.77,13.245,5.365,11.806,0.561,2.513,6.39,0.393,2.855,5.415,0.527,1.122,1.44,0.779,0.268,0.536,0.5,1.465,3.439,0.426,-0.2,-1.3,-1.5,0.484,0.071,0.451,1.8,5.8,3.9,29.8,1.2,0.2,31.6,18.5
1113,71.0,165,77.0,30.0,8,9,11,13,8,9,9,17,17,13,11,9,14,5,11,11.356,4.167,9.213,0.509,1.048,3.118,0.336,3.119,6.097,0.512,1.977,3.026,0.653,0.547,1.763,2.31,7.547,0.833,0.021,3.595,2.548,4.977,11.059,3.62,2.236,2.214,1.501,2.239,0.67,0.308,0.57,0.54,1.307,3.286,0.398,60.343,60.377,10.81,4.524,10.407,0.519,1.763,5.523,0.319,2.763,4.88,0.566,0.929,1.167,0.796,0.333,0.545,0.611,1.498,3.167,0.473,2.4,-0.1,2.2,0.538,0.338,0.328,2.1,6.2,4.2,35.9,1.4,0.1,25.4,21.0
1114,74.0,195,78.0,29.0,12,16,8,15,12,5,17,7,13,14,15,15,17,11,12,14.707,5.389,11.781,0.509,1.22,3.734,0.327,4.171,8.05,0.518,2.706,3.317,0.816,0.634,2.292,2.926,3.122,1.219,0.146,3.0,2.367,2.829,10.337,4.977,1.951,2.608,1.586,2.415,0.657,0.903,1.61,0.561,1.683,4.025,0.418,54.266,54.055,7.658,3.218,7.44,0.515,1.22,3.853,0.317,2.0,3.587,0.558,0.611,0.659,0.927,0.633,1.146,0.552,0.755,1.78,0.424,0.5,1.3,1.8,0.555,0.317,0.282,2.4,9.9,5.9,20.6,2.3,0.5,18.5,26.7
1115,74.0,210,79.0,34.5,13,11,13,8,14,7,9,8,16,12,8,10,7,7,10,10.206,3.569,8.001,0.563,1.865,4.408,0.423,1.705,3.589,0.475,1.205,2.092,0.576,1.137,2.454,3.591,5.09,0.683,0.295,3.09,2.454,5.181,15.274,2.045,2.067,1.933,0.385,0.568,0.678,0.637,1.159,0.55,0.682,1.863,0.366,52.72,52.525,11.932,4.884,10.296,0.579,2.161,4.978,0.434,2.726,5.319,0.513,1.068,1.476,0.724,0.226,0.569,0.397,1.431,3.273,0.437,1.2,-0.9,0.3,0.572,0.551,0.261,4.6,10.0,7.3,28.2,1.3,1.1,25.7,20.2
1116,72.5,175,74.0,32.5,8,8,10,15,6,4,8,12,18,10,14,7,10,10,10,8.9,3.684,7.78,0.485,0.171,0.366,0.467,3.511,7.415,0.473,1.367,2.021,0.676,0.732,2.389,3.121,2.195,1.732,0.0,2.147,2.074,-7.805,9.345,3.268,1.22,1.998,0.512,0.635,0.806,1.122,2.39,0.469,1.879,4.391,0.428,56.755,56.968,9.148,3.755,8.122,0.563,1.633,4.0,0.408,2.123,4.121,0.515,0.318,0.365,0.871,0.73,1.342,0.544,1.071,2.416,0.443,-1.0,-1.3,-2.2,0.513,0.047,0.26,3.0,9.4,6.3,13.0,3.0,0.0,19.8,17.4
1117,71.0,180,76.25,28.5,10,11,12,13,9,10,15,11,9,8,10,10,9,15,11,8.388,2.971,6.999,0.504,1.112,3.224,0.345,1.862,3.776,0.493,1.332,1.751,0.761,0.861,1.694,2.555,3.111,0.945,0.028,3.444,2.333,-1.723,12.975,2.388,1.585,1.472,0.556,0.779,0.714,0.639,1.278,0.5,0.667,1.722,0.387,51.024,50.728,8.472,3.638,7.999,0.529,1.194,3.499,0.341,2.445,4.501,0.543,0.722,0.917,0.787,0.501,0.695,0.721,1.222,2.889,0.423,-2.0,0.2,-1.7,0.54,0.461,0.25,3.5,7.9,5.6,19.2,1.9,0.1,30.7,19.8
1118,74.0,190,75.25,32.0,6,15,12,8,6,7,7,11,15,12,13,14,12,14,11,15.768,5.395,13.0,0.499,2.186,6.256,0.349,3.209,6.745,0.476,2.792,3.349,0.834,0.603,1.373,1.976,5.069,1.488,0.256,3.744,2.813,0.303,14.566,2.884,3.511,2.627,1.256,2.023,0.621,0.187,0.626,0.299,1.767,4.094,0.432,59.144,58.742,11.419,4.79,10.861,0.526,1.835,4.93,0.372,2.954,5.93,0.498,0.978,1.325,0.738,0.258,0.56,0.461,1.719,4.048,0.425,1.4,-0.8,0.7,0.545,0.481,0.258,2.1,5.2,3.6,29.3,2.5,0.8,20.6,27.4
1119,73.0,170,74.0,29.5,6,18,11,8,7,10,7,5,11,16,6,15,13,11,10,13.586,4.586,10.925,0.521,2.22,6.341,0.35,2.367,4.584,0.516,2.194,2.633,0.833,0.78,2.391,3.171,1.951,0.684,0.022,2.024,1.464,5.024,15.069,2.487,1.146,2.316,0.514,0.829,0.62,0.732,1.123,0.652,1.123,2.633,0.427,49.79,50.179,9.929,3.903,9.366,0.53,2.124,5.709,0.372,1.78,3.659,0.486,0.342,0.537,0.637,0.268,0.416,0.644,1.171,2.708,0.432,0.3,0.2,0.5,0.562,0.58,0.241,3.3,9.9,6.6,13.1,1.4,0.1,14.3,24.9
1120,72.5,170,71.0,32.5,6,9,8,7,6,4,6,17,9,14,10,8,17,15,10,12.243,4.659,10.636,0.482,0.928,3.049,0.304,3.732,7.587,0.492,2.001,3.073,0.651,1.196,1.195,2.391,4.536,0.682,0.072,3.315,2.633,1.001,11.673,3.512,2.951,2.901,1.317,2.22,0.593,0.44,0.78,0.564,1.975,4.586,0.431,56.123,56.273,11.195,4.66,10.977,0.51,1.878,6.146,0.306,2.781,4.828,0.576,1.123,1.244,0.903,0.366,0.708,0.517,1.293,2.878,0.449,0.7,-0.9,-0.1,0.511,0.287,0.289,4.6,4.3,4.4,28.2,1.2,0.2,21.7,24.6
1121,77.5,210,80.0,27.0,13,8,15,9,9,7,14,15,9,7,15,8,15,9,11,5.001,2.0,4.0,0.503,0.025,0.052,0.481,1.973,3.947,0.5,0.973,1.341,0.726,0.553,2.079,2.632,0.974,0.973,0.159,0.946,1.08,2.183,6.133,2.841,0.577,1.262,0.29,0.315,0.921,1.13,2.317,0.488,0.553,1.316,0.42,32.128,32.172,4.736,2.055,4.763,0.498,0.63,1.974,0.319,1.421,2.791,0.509,0.184,0.21,0.876,0.764,1.263,0.605,0.474,1.317,0.36,-0.8,-1.2,-2.0,0.545,0.013,0.335,3.9,14.8,9.4,9.3,3.1,1.0,17.1,15.7
1122,78.0,240,86.0,29.0,12,18,5,8,10,5,10,12,12,13,8,19,10,12,10,18.279,6.395,14.953,0.514,2.579,7.585,0.34,3.814,7.372,0.517,2.909,3.629,0.802,1.187,2.698,3.885,6.207,2.166,0.117,3.511,2.162,9.49,13.899,3.535,3.257,2.466,0.814,0.976,0.834,0.955,1.534,0.623,2.045,4.86,0.421,60.386,60.076,10.675,4.281,9.952,0.536,2.115,5.42,0.39,2.163,4.536,0.477,1.0,1.093,0.915,0.325,0.629,0.517,0.837,2.814,0.297,3.3,0.5,3.8,0.552,0.507,0.243,4.2,9.8,7.0,34.8,3.6,0.4,17.5,29.7
1123,77.0,210,81.0,28.5,9,18,9,11,13,11,14,11,17,8,14,17,13,5,12,15.184,5.635,11.553,0.582,2.186,5.738,0.381,3.447,5.815,0.593,1.736,2.157,0.805,0.71,4.501,5.211,1.657,1.607,0.104,1.186,1.738,9.132,13.823,3.262,1.367,1.87,0.368,0.396,0.929,1.263,2.08,0.607,1.815,3.342,0.543,56.824,56.927,7.606,3.184,8.499,0.447,1.236,4.29,0.288,1.948,4.21,0.463,0.291,0.316,0.921,0.448,0.868,0.516,1.211,3.026,0.4,2.2,2.0,4.2,0.607,0.497,0.187,3.0,16.4,10.2,9.4,2.8,0.3,8.7,21.9
1124,78.5,205,86.0,31.5,9,16,9,7,14,7,10,10,14,7,5,16,7,6,10,14.276,5.241,10.965,0.572,2.067,4.586,0.451,3.171,6.38,0.497,1.724,2.102,0.82,1.208,4.101,5.309,0.69,0.553,0.241,1.274,2.138,-1.828,14.135,3.312,1.104,1.931,0.034,0.034,1.0,1.619,2.827,0.573,1.517,3.517,0.431,54.076,54.156,11.138,4.518,10.309,0.54,2.104,5.206,0.404,2.414,5.103,0.473,0.414,0.517,0.801,0.483,0.895,0.54,1.517,3.69,0.411,1.4,-0.2,1.2,0.6,0.418,0.192,4.9,16.0,10.6,4.5,1.0,0.8,9.7,22.0
1125,75.0,220,79.0,29.0,9,11,12,13,11,6,15,16,12,11,8,11,11,9,12,7.8,2.977,6.156,0.574,1.111,2.644,0.42,1.867,3.51,0.532,0.735,1.111,0.662,0.822,2.823,3.645,1.266,0.999,0.066,0.756,1.69,3.998,13.521,1.957,1.62,1.267,0.223,0.244,0.914,0.757,1.42,0.533,0.889,1.843,0.482,51.945,51.643,7.912,3.29,8.021,0.493,1.332,3.887,0.343,1.956,4.133,0.473,0.179,0.266,0.673,0.934,1.355,0.689,0.845,2.513,0.336,1.0,0.0,1.0,0.587,0.429,0.18,3.5,12.2,7.8,7.1,1.9,0.2,10.2,12.9
1126,76.0,205,80.0,26.5,11,13,12,11,8,8,16,16,13,14,15,11,15,14,12,14.064,4.852,11.171,0.498,1.424,4.319,0.33,3.425,6.85,0.5,2.939,3.767,0.78,0.616,1.767,2.383,4.83,1.828,0.086,2.342,2.17,10.32,10.541,4.595,2.638,3.023,1.532,2.469,0.62,0.767,1.295,0.592,1.126,3.086,0.365,61.292,61.136,9.873,4.105,8.702,0.567,1.661,4.32,0.384,2.448,4.384,0.558,0.467,0.554,0.843,0.553,0.807,0.685,1.426,3.019,0.472,1.9,-0.1,1.8,0.548,0.387,0.337,2.2,6.7,4.4,24.8,3.0,0.3,15.4,22.4
1127,79.0,210,81.0,31.5,4,8,14,13,7,10,15,8,6,7,15,7,12,12,11,10.363,3.708,7.926,0.549,1.292,3.659,0.353,2.416,4.268,0.566,1.657,2.294,0.722,0.634,2.706,3.34,1.855,1.539,0.295,2.536,1.9,5.976,12.517,2.977,1.463,2.17,0.904,1.22,0.741,0.585,0.881,0.664,0.927,2.17,0.427,60.189,59.811,8.439,3.489,9.243,0.457,1.463,4.879,0.3,2.024,4.364,0.464,0.318,0.439,0.724,0.389,0.952,0.409,1.318,2.977,0.443,-2.0,1.9,-0.1,0.58,0.462,0.289,2.3,9.3,5.9,9.1,2.6,0.9,22.1,17.3
1128,76.5,200,82.0,34.0,6,10,12,16,10,5,12,18,15,19,13,7,20,8,12,13.023,5.385,9.206,0.594,0.159,0.521,0.305,5.228,8.682,0.602,2.09,3.184,0.656,0.523,2.067,2.59,6.341,1.683,0.067,3.433,2.252,10.183,8.014,5.636,1.909,2.704,2.365,2.978,0.794,0.454,0.683,0.665,2.41,5.023,0.48,49.009,49.181,6.703,2.75,6.909,0.485,1.205,3.704,0.325,1.543,3.203,0.482,0.5,0.634,0.789,0.226,0.409,0.553,0.817,2.158,0.379,3.9,1.6,5.5,0.614,0.057,0.346,2.6,9.3,6.1,41.2,3.4,0.3,24.5,26.2
1129,71.0,170,76.25,35.0,7,13,15,14,8,5,15,15,11,9,11,11,12,10,11,9.929,3.465,8.279,0.507,1.466,4.396,0.333,2.002,3.885,0.515,1.536,1.954,0.786,0.767,1.373,2.14,1.862,1.14,0.021,2.092,1.187,0.231,12.955,2.51,1.744,1.952,0.836,1.14,0.733,0.419,0.813,0.515,0.743,1.931,0.385,37.024,37.015,6.392,2.675,6.187,0.517,1.048,3.115,0.336,1.629,3.068,0.531,0.348,0.419,0.831,0.487,0.815,0.598,0.792,1.838,0.431,0.1,0.4,0.5,0.543,0.531,0.236,4.4,7.9,6.1,18.8,3.1,0.1,18.6,26.9
1130,73.5,210,80.0,28.5,5,12,14,12,5,8,16,13,11,13,13,11,15,11,11,10.0,3.414,8.071,0.486,1.023,3.098,0.33,2.389,4.974,0.48,2.146,2.804,0.765,0.389,1.195,1.584,3.146,1.147,0.097,2.756,1.709,4.121,10.89,2.633,2.268,2.122,1.098,1.805,0.608,0.219,0.367,0.597,1.071,2.805,0.382,43.563,43.377,7.268,2.978,7.632,0.476,1.317,4.099,0.321,1.659,3.538,0.469,0.585,0.612,0.956,0.292,0.512,0.57,0.78,2.415,0.323,0.1,0.4,0.5,0.537,0.384,0.347,1.9,5.9,3.9,23.5,2.6,0.4,22.9,24.6
1131,74.5,185,75.0,25.5,2,16,16,9,7,7,15,6,11,17,13,13,9,17,11,11.762,4.167,9.955,0.523,2.072,5.929,0.349,2.098,4.023,0.522,1.358,1.857,0.731,0.643,2.738,3.381,1.238,1.048,0.141,1.166,1.905,5.903,15.45,1.952,0.786,1.452,0.382,0.548,0.697,0.595,1.169,0.509,1.121,2.308,0.486,52.16,52.458,7.903,3.312,8.74,0.452,1.285,4.404,0.292,2.024,4.333,0.467,0.334,0.549,0.608,0.571,1.023,0.558,1.118,2.762,0.405,0.8,0.3,1.1,0.546,0.596,0.187,2.7,11.5,7.0,7.4,2.0,0.5,9.8,20.6
1132,70.5,155,73.0,37.0,4,10,11,9,3,5,6,8,10,7,15,8,14,8,10,11.611,4.166,9.363,0.509,1.194,3.863,0.309,2.973,5.501,0.54,2.083,2.889,0.721,0.666,1.195,1.861,3.001,0.333,0.028,2.667,2.527,-5.722,10.85,3.446,1.612,2.639,1.363,1.943,0.701,0.361,0.804,0.449,1.25,2.75,0.455,55.871,55.564,10.889,4.501,9.888,0.551,1.888,4.971,0.38,2.612,4.917,0.531,0.584,0.666,0.877,0.389,0.666,0.584,1.64,3.583,0.458,-0.4,-1.1,-1.5,0.546,0.413,0.309,2.5,4.6,3.6,18.4,0.6,0.1,20.1,21.5
1133,75.5,200,79.0,33.5,9,18,10,6,12,10,6,11,12,8,14,17,7,13,11,16.165,5.692,12.738,0.549,2.595,6.688,0.388,3.096,6.048,0.512,2.189,2.453,0.892,1.286,4.451,5.737,0.666,1.118,0.143,1.192,1.977,15.118,15.462,2.763,1.76,2.143,0.095,0.143,0.664,1.285,2.454,0.524,1.715,3.454,0.497,60.507,60.772,11.974,4.809,11.596,0.516,2.357,6.547,0.36,2.453,5.047,0.486,0.191,0.238,0.803,0.69,1.382,0.499,1.574,3.428,0.459,1.5,0.1,1.6,0.585,0.525,0.193,4.7,16.0,10.4,3.4,1.8,0.5,7.9,22.2
1134,75.5,205,81.0,32.5,7,11,13,9,6,4,7,9,11,9,11,11,11,9,11,4.667,1.778,4.556,0.451,0.554,2.045,0.271,1.222,2.509,0.487,0.555,0.869,0.639,0.268,1.042,1.31,1.421,0.754,0.021,0.888,0.711,2.245,11.556,1.288,0.688,0.823,0.334,0.422,0.791,0.312,0.576,0.542,0.578,1.514,0.382,29.998,29.936,4.222,1.843,4.534,0.465,0.532,1.911,0.278,1.311,2.624,0.5,0.155,0.224,0.692,0.288,0.49,0.588,0.865,1.911,0.453,-1.2,1.3,0.2,0.473,0.449,0.191,1.9,7.3,4.6,12.9,2.5,0.1,15.2,17.1
1135,74.5,180,75.0,32.5,10,16,14,9,7,7,13,11,10,8,12,15,10,7,11,8.573,3.051,7.498,0.504,1.45,4.301,0.337,1.599,3.2,0.5,1.025,1.199,0.855,0.574,1.875,2.449,0.799,1.375,0.075,0.701,1.049,3.275,15.071,1.902,0.499,1.076,0.199,0.299,0.666,0.749,1.524,0.491,0.649,1.375,0.472,34.31,34.242,4.674,1.85,5.251,0.445,0.976,2.601,0.375,0.874,2.651,0.33,0.2,0.223,0.897,0.3,0.975,0.308,0.374,1.45,0.258,1.3,0.8,2.1,0.534,0.574,0.16,3.5,12.0,7.6,7.3,4.0,0.4,8.0,22.7
1136,74.0,175,76.25,32.5,11,16,16,14,5,10,6,7,14,13,8,15,6,7,11,7.886,2.75,5.571,0.6,1.181,3.091,0.382,1.571,2.477,0.634,1.207,1.433,0.842,0.431,1.272,1.703,1.728,0.365,0.091,0.977,1.044,5.092,15.444,1.681,0.75,1.138,0.363,0.455,0.798,0.476,0.636,0.748,0.727,1.388,0.524,31.326,31.091,6.202,2.613,5.728,0.541,0.977,2.636,0.371,1.636,3.09,0.529,0.409,0.57,0.718,0.249,0.454,0.548,0.975,2.069,0.471,1.4,-0.2,1.2,0.636,0.555,0.257,3.1,8.6,5.9,16.3,1.2,0.5,13.6,20.6
1137,74.5,210,79.0,29.0,11,12,15,18,12,8,16,15,14,10,6,10,15,17,13,15.78,5.244,11.805,0.561,2.758,7.244,0.381,2.488,4.561,0.545,2.538,3.511,0.723,0.927,2.512,3.439,6.754,2.512,0.218,3.099,2.586,20.023,13.638,3.61,5.513,2.66,1.342,1.659,0.809,0.464,0.879,0.528,0.685,2.024,0.338,68.579,67.943,8.903,3.755,9.562,0.465,1.39,4.488,0.31,2.365,5.074,0.466,0.879,1.146,0.767,0.536,1.048,0.511,0.952,2.877,0.331,2.6,1.7,4.3,0.591,0.614,0.297,2.7,8.0,5.2,29.6,3.7,0.6,18.8,21.0
1138,75.5,200,77.0,33.0,8,8,8,14,8,11,8,8,16,5,8,8,13,15,11,6.349,2.224,5.525,0.477,0.824,2.298,0.359,1.4,3.225,0.434,1.075,2.073,0.519,0.775,1.876,2.651,7.502,1.574,0.25,3.876,2.426,-2.201,12.312,1.751,2.574,1.924,0.576,0.827,0.696,0.3,0.623,0.482,0.524,1.775,0.295,57.197,57.53,9.676,4.15,9.476,0.511,1.376,4.024,0.342,2.774,5.45,0.509,0.825,1.274,0.648,0.324,0.7,0.463,1.626,3.475,0.468,0.9,0.3,1.2,0.493,0.416,0.375,2.8,7.0,4.9,41.5,2.7,0.7,37.6,16.1
1139,75.5,195,79.0,28.5,7,13,11,14,11,8,8,9,15,13,10,13,10,14,12,9.447,3.257,8.384,0.48,1.531,4.362,0.351,1.723,4.022,0.428,1.405,1.742,0.807,1.361,4.49,5.851,2.0,0.724,0.127,1.127,1.787,10.788,13.41,2.211,1.191,1.681,0.085,0.148,0.574,1.021,2.065,0.494,0.617,1.808,0.341,58.393,58.055,11.042,4.533,10.126,0.545,1.98,5.213,0.38,2.552,4.914,0.519,0.341,0.425,0.802,0.704,1.042,0.676,1.512,3.45,0.438,0.8,0.1,0.9,0.516,0.52,0.208,5.2,16.0,10.8,9.4,1.2,0.4,11.0,15.7
