,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
347,80.5,245,81.0,30.0,18,9,7,10,11,7,10,10,11,8,6,8,13,10,11,16.866,6.567,11.216,0.587,0.026,0.081,0.321,6.539,11.137,0.587,3.703,5.406,0.685,1.782,5.542,7.324,0.513,1.243,0.836,1.431,2.54,5.782,4.363,12.323,0.0,3.865,0.026,0.109,0.239,6.134,10.35,0.593,0.378,0.676,0.559,57.031,57.283,7.948,3.812,7.894,0.503,0.323,0.838,0.385,3.486,7.056,0.494,0.216,0.323,0.669,2.81,5.646,0.498,0.46,1.081,0.426,2.3,0.1,2.4,0.62,0.007,0.482,7.2,21.5,14.5,3.1,2.2,2.8,9.5,23.8
348,75.5,185,79.25,32.0,8,11,8,10,5,10,9,15,16,18,12,11,17,11,12,7.281,2.605,5.211,0.562,0.652,1.58,0.413,1.953,3.628,0.538,1.42,1.906,0.745,0.511,1.303,1.814,3.815,0.815,0.094,2.138,1.487,7.232,11.541,2.187,2.257,1.838,0.79,1.139,0.694,0.302,0.581,0.52,0.858,1.906,0.45,42.091,42.016,6.697,2.698,6.861,0.488,1.303,3.908,0.333,1.395,2.954,0.472,0.417,0.558,0.747,0.302,0.42,0.719,0.675,1.977,0.341,1.1,0.6,1.7,0.602,0.303,0.366,2.7,6.4,4.7,25.7,1.9,0.5,26.1,17.7
349,80.0,205,85.0,28.5,11,10,7,11,5,16,7,17,14,11,8,11,12,11,11,5.896,2.314,4.236,0.556,0.079,0.287,0.275,2.24,3.946,0.568,1.185,2.08,0.57,1.344,3.973,5.317,1.08,0.816,0.974,1.159,1.685,2.37,4.457,3.946,0.079,1.578,0.025,0.053,0.472,1.947,3.158,0.617,0.263,0.738,0.356,38.271,38.4,4.895,2.316,6.132,0.399,0.263,0.684,0.385,2.053,5.449,0.377,0.158,0.368,0.429,1.632,4.368,0.374,0.262,0.711,0.368,-0.2,1.5,1.3,0.572,0.068,0.491,7.6,21.1,14.6,8.7,2.1,4.5,18.4,14.8
350,75.0,205,79.0,35.0,7,13,12,8,6,5,13,12,12,5,13,12,17,7,12,4.973,1.601,3.55,0.507,0.401,0.998,0.402,1.198,2.551,0.47,1.377,1.8,0.765,0.351,0.975,1.326,3.125,0.548,0.099,2.05,1.398,1.75,11.744,1.25,1.348,1.726,0.474,0.75,0.632,0.149,0.276,0.54,0.575,1.524,0.377,34.548,34.775,5.275,2.151,5.575,0.473,0.975,2.951,0.33,1.176,2.627,0.448,0.299,0.401,0.746,0.224,0.299,0.749,0.65,1.925,0.338,0.1,0.7,0.8,0.573,0.281,0.507,2.4,5.9,4.2,25.5,1.6,0.6,32.1,17.1
351,75.0,210,80.0,31.5,7,7,11,13,12,12,14,10,6,13,8,7,11,8,11,4.526,1.674,3.699,0.527,0.55,1.427,0.385,1.125,2.274,0.495,0.625,1.099,0.569,0.751,3.349,4.1,0.9,1.375,0.075,1.001,1.399,-5.451,11.163,1.502,0.45,1.175,0.1,0.15,0.667,0.626,1.174,0.533,0.375,0.95,0.395,40.687,41.056,5.9,2.426,5.675,0.52,1.051,2.825,0.372,1.376,2.851,0.483,0.325,0.5,0.65,0.351,0.6,0.585,0.699,1.751,0.399,-2.7,2.9,0.2,0.541,0.386,0.297,4.2,18.0,11.2,7.1,3.3,0.3,19.3,11.8
352,72.5,185,76.0,29.5,11,16,18,10,11,8,10,6,17,9,10,17,9,5,11,20.047,6.781,17.365,0.512,4.22,11.878,0.355,2.561,5.487,0.467,2.269,2.756,0.823,0.755,2.269,3.024,5.367,1.512,0.049,3.146,2.487,7.514,16.303,3.023,2.538,2.244,0.464,0.658,0.705,1.05,1.952,0.538,1.047,2.877,0.364,60.824,60.504,11.146,4.878,10.803,0.516,1.389,4.464,0.311,3.49,6.34,0.55,1.294,1.512,0.856,0.755,1.047,0.721,1.44,3.78,0.381,2.6,-1.4,1.1,0.54,0.684,0.159,2.6,8.3,5.4,30.9,2.5,0.1,14.5,31.5
353,79.5,205,84.0,28.5,10,14,7,7,11,10,13,16,7,11,8,16,10,7,10,9.487,3.462,7.538,0.534,1.122,3.05,0.368,2.34,4.489,0.521,1.438,1.806,0.796,0.635,4.511,5.146,0.854,1.245,0.464,0.903,1.366,2.977,13.222,2.439,0.828,1.537,0.047,0.074,0.635,1.146,2.195,0.522,1.123,2.22,0.506,47.032,47.328,6.538,2.755,6.953,0.47,1.024,2.901,0.353,1.732,4.048,0.428,0.219,0.294,0.745,0.902,1.975,0.457,0.61,1.78,0.343,0.7,2.5,3.2,0.569,0.405,0.24,3.0,19.7,11.7,5.5,2.6,1.8,9.8,17.9
354,78.5,220,79.0,27.5,14,13,9,12,10,10,5,6,9,7,12,13,9,6,11,11.044,4.203,8.159,0.535,0.318,0.661,0.481,3.887,7.499,0.518,2.319,3.113,0.745,1.546,5.204,6.75,0.59,0.999,0.342,0.932,2.523,9.273,6.168,6.727,0.0,2.227,0.067,0.159,0.421,3.294,6.182,0.533,0.522,1.159,0.45,47.653,48.059,6.182,2.955,6.387,0.484,0.273,0.863,0.316,2.683,5.52,0.486,0.227,0.431,0.527,2.16,4.363,0.495,0.296,0.73,0.405,1.3,1.0,2.2,0.58,0.081,0.382,7.0,23.1,15.1,3.9,2.1,1.4,8.9,19.6
355,77.5,205,85.25,31.0,7,12,13,8,11,8,10,8,16,6,14,10,19,8,11,16.047,5.785,12.261,0.564,2.263,6.284,0.36,3.524,5.976,0.59,2.213,2.905,0.762,0.927,2.476,3.403,5.902,1.669,0.096,3.715,2.312,8.169,12.418,4.668,3.595,2.166,1.643,2.048,0.802,0.691,1.095,0.631,1.192,2.833,0.421,59.429,59.346,9.594,3.928,9.19,0.522,1.739,4.977,0.349,2.189,4.214,0.519,0.977,1.167,0.837,0.143,0.358,0.399,1.07,2.689,0.398,2.4,0.8,3.2,0.593,0.513,0.237,3.4,9.1,6.3,32.5,2.8,0.3,21.5,26.1
356,77.5,235,82.0,30.5,13,13,6,13,8,16,18,15,14,6,13,12,13,15,12,15.777,6.266,10.999,0.599,0.644,1.531,0.421,5.622,9.469,0.594,2.603,3.932,0.662,1.869,5.041,6.91,3.222,1.935,0.801,1.8,2.109,15.023,6.85,8.578,0.777,2.82,0.534,0.668,0.799,3.756,5.845,0.643,1.333,2.956,0.451,55.63,55.482,5.4,2.534,6.978,0.387,0.331,1.422,0.233,2.2,5.557,0.396,0.31,0.601,0.516,1.622,3.845,0.422,0.265,1.109,0.239,3.5,1.8,5.3,0.62,0.139,0.357,7.3,19.3,13.3,18.6,3.5,2.8,12.4,23.3
357,76.0,200,76.0,29.0,10,12,11,6,7,9,13,10,7,10,9,12,11,9,12,12.724,4.549,12.099,0.446,1.7,5.675,0.3,2.85,6.426,0.444,1.925,2.726,0.706,0.875,2.999,3.874,0.725,0.752,0.051,1.85,2.149,-7.099,14.169,2.849,0.85,2.25,0.125,0.275,0.455,1.301,3.073,0.423,1.426,3.074,0.464,58.809,58.837,9.025,3.826,8.523,0.53,1.374,3.974,0.346,2.45,4.549,0.539,0.399,0.476,0.838,1.076,1.776,0.606,0.976,2.301,0.424,-1.1,-0.5,-1.6,0.478,0.469,0.225,3.0,11.3,6.9,4.5,1.3,0.2,12.2,22.8
358,82.0,230,85.0,27.0,18,16,10,14,11,9,9,17,7,4,6,16,15,11,11,17.69,6.762,12.286,0.574,0.572,1.261,0.454,6.191,11.023,0.562,3.595,4.406,0.816,1.904,6.645,8.549,0.381,0.855,1.62,1.405,2.881,3.881,6.105,10.952,0.0,3.213,0.049,0.049,1.0,5.429,9.263,0.586,0.714,1.714,0.417,60.885,60.707,10.572,5.143,10.357,0.51,0.286,0.93,0.308,4.858,9.428,0.515,0.331,0.429,0.772,4.239,8.285,0.512,0.286,0.716,0.399,2.1,-0.2,1.9,0.622,0.103,0.359,7.1,24.2,15.7,2.0,1.4,5.1,9.0,23.1
359,74.5,190,81.25,42.0,12,9,12,12,8,10,7,4,6,10,14,10,6,8,10,13.342,5.158,10.105,0.531,0.421,0.998,0.422,4.738,9.106,0.52,2.606,3.818,0.683,1.659,5.58,7.239,0.5,0.683,1.054,2.395,3.077,-15.843,4.655,9.159,0.131,3.025,0.264,0.422,0.626,4.316,8.106,0.532,0.159,0.575,0.277,53.694,53.909,9.92,4.789,9.104,0.545,0.343,0.87,0.394,4.448,8.238,0.54,0.552,0.737,0.749,3.473,6.527,0.532,0.421,0.973,0.433,-0.7,1.5,0.7,0.566,0.099,0.378,6.6,22.6,14.6,4.1,1.3,3.2,16.9,23.9
360,72.0,155,77.0,44.0,5,16,7,18,6,11,8,14,12,11,7,15,18,7,10,13.842,4.658,9.58,0.57,1.604,3.92,0.409,3.052,5.658,0.539,2.922,3.683,0.793,0.342,1.974,2.316,2.448,1.106,0.184,1.736,1.5,3.921,13.694,2.21,1.684,2.656,0.683,0.972,0.703,0.422,0.737,0.573,1.946,3.947,0.493,55.563,55.593,8.054,3.343,8.895,0.453,1.369,4.762,0.287,1.974,4.132,0.478,0.29,0.473,0.613,0.421,0.817,0.515,1.262,2.842,0.444,0.8,1.4,2.2,0.618,0.409,0.384,1.4,7.6,4.6,14.3,2.0,0.6,13.4,21.1
361,78.5,225,83.25,31.0,9,10,7,12,12,10,12,12,13,10,11,13,8,11,13,11.352,4.526,9.124,0.507,0.199,0.349,0.57,4.325,8.774,0.493,2.1,3.225,0.651,2.624,7.552,10.176,1.649,0.4,1.1,1.876,2.526,-5.55,3.969,8.05,0.0,2.7,0.15,0.249,0.602,3.878,7.475,0.519,0.299,1.05,0.285,55.577,55.876,7.875,3.825,8.05,0.489,0.224,0.651,0.344,3.602,7.4,0.487,0.475,0.7,0.679,2.751,6.026,0.457,0.375,0.675,0.556,0.5,1.7,2.2,0.538,0.038,0.353,10.3,28.4,19.5,11.0,0.7,3.5,15.1,20.2
362,72.5,200,75.25,29.5,10,12,8,15,10,7,12,10,17,5,17,11,11,12,11,10.277,3.861,8.696,0.449,0.084,0.249,0.337,3.777,8.444,0.447,2.473,3.833,0.645,1.667,3.61,5.277,3.028,0.748,0.112,1.86,2.722,-9.307,7.24,4.223,0.723,2.861,0.446,0.667,0.669,1.667,3.721,0.448,1.668,4.055,0.411,57.164,56.761,11.223,4.777,10.696,0.524,1.666,4.863,0.343,3.111,5.835,0.533,0.528,0.64,0.825,1.304,2.248,0.58,1.276,2.945,0.433,0.0,0.9,0.9,0.495,0.029,0.441,5.9,13.3,9.5,19.1,1.3,0.4,15.2,19.3
363,75.5,215,79.0,27.0,5,8,16,13,8,6,14,11,12,13,10,6,9,12,12,6.536,2.341,5.001,0.575,1.074,2.463,0.436,1.268,2.536,0.5,0.78,1.293,0.603,0.414,1.146,1.56,1.561,0.145,0.05,1.78,1.584,-1.877,14.616,1.414,1.416,1.22,0.561,0.683,0.821,0.145,0.416,0.349,0.56,1.439,0.389,29.388,29.215,4.708,2.0,4.658,0.505,0.707,2.099,0.337,1.294,2.562,0.505,0.512,0.684,0.749,0.268,0.44,0.609,0.513,1.438,0.357,-0.8,-1.1,-1.9,0.587,0.493,0.259,3.0,8.8,5.8,17.5,0.5,0.3,24.2,22.4
364,77.0,190,81.0,31.0,7,7,9,11,9,12,8,11,10,8,8,6,13,17,10,5.262,1.977,4.239,0.542,0.642,2.095,0.306,1.332,2.142,0.622,0.667,1.169,0.571,0.428,1.001,1.429,1.691,1.094,0.096,1.262,1.072,1.0,11.032,1.477,0.999,1.167,0.334,0.407,0.821,0.405,0.667,0.607,0.594,1.073,0.554,31.872,31.926,4.024,1.618,4.264,0.472,0.787,2.332,0.337,0.835,1.929,0.433,0.143,0.188,0.761,0.168,0.333,0.505,0.523,1.405,0.372,0.0,-0.5,-0.4,0.554,0.494,0.276,2.9,7.1,4.9,16.2,3.4,0.5,21.0,16.9
365,76.0,210,79.0,31.0,10,8,10,7,8,5,17,12,6,15,10,8,15,9,10,14.78,5.195,12.95,0.461,1.562,5.245,0.298,3.634,7.708,0.471,2.827,4.072,0.694,0.683,2.294,2.977,2.926,1.22,0.219,4.049,2.585,2.072,11.176,4.827,4.246,2.757,1.927,2.854,0.675,0.488,0.803,0.608,1.22,4.049,0.301,62.913,62.672,9.195,3.853,10.169,0.452,1.486,5.145,0.289,2.366,5.024,0.471,0.781,0.977,0.799,0.439,0.754,0.582,1.146,3.293,0.348,-1.4,1.4,0.0,0.501,0.405,0.314,2.2,7.8,4.9,15.0,1.9,0.6,21.5,26.3
366,76.5,210,80.0,32.5,5,13,15,7,10,9,11,8,14,15,11,13,4,8,11,9.569,3.325,8.0,0.526,1.758,4.622,0.38,1.567,3.378,0.464,1.162,1.486,0.782,0.782,3.324,4.106,1.354,0.541,0.081,1.056,1.974,-2.565,16.237,1.784,1.082,1.487,0.217,0.217,1.0,0.673,1.46,0.461,0.675,1.705,0.396,48.472,48.442,8.053,3.378,7.353,0.548,1.298,3.489,0.372,2.082,3.864,0.539,0.242,0.242,1.0,0.784,1.327,0.591,1.054,2.297,0.459,0.9,0.0,0.8,0.553,0.578,0.186,3.4,15.4,9.1,8.7,1.1,0.3,10.9,17.6
367,77.5,190,78.0,26.0,11,7,8,15,4,9,14,13,8,16,13,7,8,5,10,7.097,2.633,6.756,0.391,0.023,0.194,0.119,2.609,6.562,0.398,1.804,2.584,0.698,0.975,1.78,2.755,0.756,0.782,0.122,1.099,1.461,-11.318,7.554,3.317,0.391,2.098,0.267,0.416,0.642,1.389,3.244,0.428,0.951,2.902,0.328,45.106,45.019,6.657,2.804,6.365,0.523,1.047,2.902,0.361,1.757,3.463,0.507,0.22,0.292,0.753,0.682,1.294,0.527,0.854,1.877,0.455,-1.0,-0.9,-1.9,0.45,0.029,0.382,4.4,8.5,6.4,6.2,1.7,0.5,12.2,17.9
368,77.5,210,80.25,33.0,10,16,15,12,11,4,10,15,13,14,5,15,12,14,11,18.472,6.446,15.0,0.553,3.695,10.305,0.359,2.75,4.697,0.585,1.89,2.417,0.782,0.557,2.386,2.943,4.722,1.584,0.054,2.361,2.529,2.641,15.97,3.278,3.084,1.86,0.861,1.139,0.756,0.777,1.306,0.595,1.111,2.248,0.494,58.295,58.021,11.029,4.528,10.529,0.524,1.972,5.695,0.346,2.556,4.835,0.529,0.723,0.916,0.789,0.667,1.054,0.633,1.169,2.862,0.408,3.1,0.1,3.2,0.575,0.687,0.161,2.2,9.4,5.8,28.2,2.8,0.2,12.8,29.0
369,79.0,250,83.0,31.0,15,8,15,13,7,10,7,15,8,10,9,8,9,13,11,14.584,5.78,10.001,0.578,0.0,0.024,0.0,5.78,9.977,0.579,3.022,4.34,0.696,2.244,5.634,7.878,0.757,1.245,1.416,1.365,2.585,4.755,3.538,11.024,0.0,3.121,0.049,0.146,0.336,5.44,9.315,0.584,0.266,0.512,0.52,56.078,55.587,8.317,3.949,8.318,0.5,0.417,0.83,0.502,3.538,7.489,0.472,0.217,0.391,0.555,2.926,6.17,0.474,0.391,0.925,0.423,2.0,0.1,2.1,0.612,0.002,0.434,8.9,22.5,15.7,4.5,2.2,4.9,10.3,21.2
370,75.5,200,80.25,34.0,9,11,14,16,8,4,9,10,13,16,11,10,16,12,13,12.561,4.633,10.61,0.488,1.097,3.733,0.294,3.537,6.879,0.514,2.195,2.78,0.79,0.512,2.269,2.781,5.682,1.78,0.022,3.463,2.122,-3.902,10.565,4.098,2.489,2.392,1.78,2.487,0.716,0.267,0.464,0.575,1.488,3.927,0.379,58.031,58.009,12.537,5.197,10.804,0.58,2.145,5.586,0.384,3.048,5.22,0.584,1.536,1.659,0.926,0.414,0.61,0.679,1.098,2.952,0.372,1.4,-0.9,0.5,0.531,0.352,0.262,2.0,8.6,5.4,31.4,3.1,0.1,22.6,24.4
371,76.5,210,84.0,29.5,9,17,14,9,9,4,10,6,17,18,6,15,17,11,11,16.611,5.756,13.0,0.563,3.122,8.367,0.373,2.632,4.635,0.568,1.975,2.317,0.852,0.732,2.022,2.754,4.022,0.682,0.122,2.929,1.854,1.487,15.328,2.828,2.95,1.855,0.536,0.585,0.916,0.878,1.34,0.655,1.22,2.706,0.451,52.594,52.503,10.074,4.219,9.267,0.543,1.632,4.632,0.352,2.584,4.632,0.558,0.782,0.926,0.844,0.439,0.78,0.563,1.365,2.926,0.467,2.2,-0.2,2.0,0.592,0.644,0.178,3.1,8.6,5.9,26.1,1.3,0.4,17.3,29.3
372,80.5,220,88.0,28.0,9,12,13,10,14,15,6,10,13,15,4,13,11,11,11,17.273,6.727,12.773,0.544,0.455,1.34,0.34,6.275,11.432,0.549,3.363,4.524,0.743,1.841,7.362,9.203,0.66,0.999,1.454,1.408,3.068,8.726,5.192,11.362,0.091,3.41,0.021,0.021,1.0,5.662,9.998,0.566,0.591,1.409,0.419,54.93,55.332,8.384,4.09,8.818,0.475,0.204,0.501,0.407,3.886,8.316,0.467,0.274,0.456,0.601,3.409,7.295,0.467,0.203,0.569,0.357,2.4,1.6,3.9,0.585,0.105,0.354,7.4,28.5,18.2,4.6,1.8,5.0,8.7,26.7
373,80.0,210,83.0,27.5,5,12,7,10,12,15,10,14,5,7,7,15,10,7,11,11.08,4.245,9.082,0.489,0.387,1.141,0.339,3.859,7.937,0.486,2.204,3.448,0.639,2.386,6.84,9.226,0.611,0.817,1.164,1.286,2.775,14.407,5.867,6.693,0.081,2.674,0.021,0.063,0.333,3.327,6.53,0.509,0.511,1.347,0.379,53.956,53.849,6.879,3.327,7.552,0.455,0.225,0.509,0.442,3.104,7.042,0.441,0.245,0.47,0.521,2.51,5.734,0.438,0.347,0.838,0.414,0.3,2.0,2.3,0.523,0.126,0.38,10.1,27.1,18.9,3.2,1.5,4.0,10.8,19.5
374,73.0,195,73.25,34.5,11,18,9,12,4,7,14,16,14,12,8,16,11,10,11,13.179,4.283,8.924,0.595,2.05,4.386,0.467,2.232,4.541,0.492,2.563,2.872,0.892,0.563,1.385,1.948,6.488,1.282,0.128,3.641,2.898,2.308,14.962,1.896,3.231,1.973,0.745,0.899,0.829,0.204,0.54,0.378,1.282,3.103,0.413,56.349,56.011,9.72,4.129,9.436,0.515,1.462,4.385,0.333,2.665,5.052,0.528,1.257,1.361,0.924,0.282,0.513,0.55,1.128,3.18,0.355,2.6,-0.2,2.5,0.647,0.491,0.322,2.3,5.4,3.8,36.7,2.3,0.4,26.3,22.2
375,79.0,195,80.0,34.5,17,16,9,8,14,8,11,19,9,16,6,17,13,12,12,17.853,7.024,11.635,0.604,0.0,0.0,,7.024,11.635,0.604,3.805,4.316,0.882,2.756,8.146,10.902,0.463,0.926,1.488,1.074,2.463,12.243,2.823,13.562,0.195,2.901,0.195,0.293,0.666,6.587,10.903,0.604,0.243,0.439,0.554,53.106,52.844,8.415,4.121,9.002,0.467,0.171,0.367,0.466,3.951,8.636,0.458,0.171,0.341,0.501,3.633,7.781,0.467,0.146,0.512,0.285,4.0,2.3,6.4,0.66,0.0,0.371,11.6,33.3,22.6,3.1,1.7,5.2,7.4,24.8
376,77.5,225,78.0,29.5,14,9,19,8,8,11,14,8,17,10,13,9,10,16,12,11.755,4.177,9.156,0.581,2.288,5.909,0.387,1.89,3.244,0.583,1.112,2.022,0.55,0.667,3.801,4.468,1.178,1.312,0.135,1.245,1.687,9.489,14.445,2.932,1.378,1.711,0.267,0.287,0.93,1.199,1.931,0.621,0.421,1.021,0.412,53.398,53.387,7.112,3.0,7.221,0.492,1.111,3.199,0.347,1.89,4.022,0.47,0.312,0.445,0.701,0.575,1.067,0.539,1.0,2.511,0.398,0.9,1.2,2.1,0.585,0.645,0.221,2.8,15.4,9.3,6.7,2.5,0.5,11.0,19.2
377,78.5,190,83.25,33.0,15,7,12,10,6,11,9,14,12,13,6,7,8,13,12,8.897,3.564,6.308,0.567,0.024,0.128,0.188,3.539,6.181,0.573,1.744,2.411,0.723,1.537,4.95,6.487,1.23,1.052,1.0,1.538,2.385,1.307,3.24,6.873,0.0,2.102,0.025,0.025,1.0,3.41,5.742,0.594,0.101,0.412,0.245,50.763,50.736,8.103,3.949,7.872,0.515,0.205,0.487,0.421,3.743,7.386,0.507,0.539,0.821,0.657,2.922,6.026,0.485,0.283,0.539,0.525,0.1,-0.4,-0.3,0.604,0.02,0.382,6.9,22.0,14.5,7.6,2.1,3.5,17.3,15.8
378,74.5,240,78.0,26.5,11,14,15,12,5,10,14,14,14,10,14,15,15,15,13,14.223,4.722,10.025,0.56,1.779,4.72,0.377,2.944,5.306,0.555,2.998,3.582,0.837,0.555,1.723,2.278,4.889,1.333,0.389,1.861,2.139,10.113,11.411,3.945,1.639,2.89,1.306,1.694,0.771,0.666,1.416,0.47,0.974,2.194,0.444,60.637,61.032,9.444,4.001,9.472,0.499,1.444,4.668,0.309,2.557,4.807,0.532,0.723,0.945,0.765,0.863,1.389,0.621,0.973,2.473,0.393,2.6,0.5,3.1,0.613,0.471,0.357,2.2,6.2,4.3,23.5,2.2,1.2,13.8,20.2
379,81.5,245,83.25,26.0,5,10,11,16,9,5,15,14,8,8,5,11,16,13,10,11.13,4.607,8.185,0.589,0.423,0.895,0.473,4.187,7.29,0.574,1.502,2.473,0.607,3.053,8.447,11.5,0.843,0.948,1.183,1.448,3.447,3.315,4.116,8.21,0.105,2.288,0.053,0.079,0.671,4.053,7.026,0.577,0.079,0.184,0.429,61.534,61.69,10.368,5.132,10.21,0.508,0.104,0.342,0.304,5.027,9.867,0.509,0.289,0.712,0.406,4.632,8.658,0.535,0.104,0.5,0.208,0.7,1.1,1.8,0.6,0.109,0.302,10.3,30.1,19.9,4.3,1.5,3.3,13.5,15.7
380,77.5,195,77.25,31.0,8,16,15,18,10,10,11,10,8,14,14,16,18,11,12,15.589,5.565,10.923,0.615,2.309,5.436,0.425,3.257,5.487,0.594,2.154,2.692,0.8,1.308,3.975,5.283,0.46,1.897,0.178,0.641,1.717,12.64,12.74,4.153,2.103,1.896,0.691,0.871,0.793,1.384,2.231,0.62,1.18,2.385,0.495,53.557,53.455,6.564,2.847,7.206,0.456,0.871,3.153,0.276,1.975,4.052,0.487,0.153,0.23,0.665,1.051,1.666,0.631,0.77,2.154,0.357,3.0,1.9,4.9,0.644,0.498,0.246,5.1,16.5,10.6,2.9,3.6,0.6,5.0,21.2
381,73.0,185,73.0,26.5,6,19,12,13,12,10,9,9,12,10,18,18,13,7,11,13.226,4.774,10.613,0.517,1.432,4.25,0.337,3.342,6.363,0.525,2.25,2.499,0.9,1.387,3.043,4.43,1.499,1.774,0.047,1.455,1.726,14.156,11.578,3.817,1.683,1.977,0.681,0.956,0.712,1.228,2.386,0.515,1.432,3.022,0.474,55.699,55.528,8.227,3.364,8.886,0.463,1.501,4.704,0.319,1.862,4.181,0.445,0.137,0.159,0.862,0.727,1.318,0.552,1.002,2.705,0.37,1.3,0.4,1.7,0.565,0.4,0.235,5.4,11.6,8.5,8.0,3.2,0.2,11.0,21.1
382,80.5,240,86.0,38.0,12,17,6,13,7,7,13,16,7,6,13,17,15,8,10,15.252,5.777,12.152,0.544,1.675,4.725,0.354,4.098,7.425,0.552,2.024,2.6,0.778,1.251,4.099,5.35,0.848,1.676,0.15,0.851,1.575,6.0,11.432,4.449,0.698,2.125,0.326,0.401,0.813,1.898,3.124,0.608,1.875,3.899,0.481,53.893,54.034,5.851,2.423,6.901,0.424,1.0,3.501,0.286,1.425,3.399,0.419,0.125,0.175,0.714,0.124,0.251,0.494,1.175,2.974,0.395,2.3,2.4,4.7,0.574,0.389,0.214,5.1,15.6,10.6,5.6,3.1,0.5,6.0,23.5
383,71.5,185,72.25,31.0,5,9,13,8,8,7,5,10,7,11,10,8,13,12,10,12.952,4.38,10.572,0.532,2.499,6.664,0.375,1.881,3.904,0.482,1.689,2.619,0.645,0.548,2.0,2.548,1.263,0.143,0.023,1.809,1.62,-3.643,14.015,2.476,1.739,2.143,0.763,0.975,0.783,0.476,1.19,0.4,0.643,1.737,0.37,49.531,49.866,9.405,3.979,9.024,0.521,1.453,4.145,0.351,2.524,4.881,0.517,0.593,0.715,0.829,0.595,0.905,0.657,1.332,3.263,0.408,-0.5,0.1,-0.4,0.552,0.63,0.248,2.4,8.5,5.4,9.0,0.3,0.1,13.4,24.6
384,74.5,215,79.0,30.0,5,13,11,13,10,12,18,15,11,11,10,12,5,7,10,8.772,3.022,8.159,0.462,1.499,4.319,0.347,1.523,3.841,0.397,1.228,1.772,0.693,1.434,3.77,5.204,1.249,1.705,0.227,1.0,1.183,5.613,14.65,1.636,0.978,1.545,0.092,0.204,0.451,0.727,1.683,0.432,0.702,1.955,0.359,56.02,55.97,6.682,2.84,8.204,0.407,1.001,3.84,0.261,1.84,4.365,0.422,0.135,0.183,0.738,0.454,1.068,0.425,1.248,3.113,0.401,0.2,2.0,2.1,0.491,0.529,0.217,5.3,14.2,9.7,6.6,3.0,0.7,10.1,15.7
385,82.0,240,85.0,29.0,16,10,10,9,14,8,5,16,7,12,7,10,10,13,10,15.283,6.175,10.63,0.581,0.0,0.042,0.0,6.175,10.586,0.583,2.935,3.891,0.754,2.151,8.152,10.303,0.848,0.892,1.631,1.696,3.196,8.869,3.402,12.087,0.0,3.283,0.088,0.088,1.0,5.957,10.238,0.582,0.129,0.261,0.494,60.603,60.216,11.934,5.892,10.957,0.545,0.152,0.392,0.388,5.737,10.565,0.543,0.259,0.392,0.661,5.219,9.499,0.549,0.262,0.675,0.388,1.5,0.1,1.6,0.619,0.004,0.366,8.5,30.2,19.7,4.4,1.5,5.1,12.1,21.2
386,69.5,180,70.0,27.0,7,7,19,8,4,10,5,11,12,18,15,6,15,12,11,12.606,4.683,11.157,0.49,1.578,4.447,0.355,3.105,6.71,0.463,1.658,2.711,0.612,0.63,1.186,1.816,4.131,0.682,0.026,2.131,2.185,-0.131,12.403,3.683,1.999,2.395,1.396,2.447,0.57,0.449,0.921,0.488,1.263,3.343,0.378,50.55,50.036,11.054,4.553,9.42,0.587,1.948,4.342,0.449,2.606,5.077,0.513,0.685,0.79,0.867,0.368,0.578,0.637,1.554,3.711,0.419,2.0,-1.8,0.2,0.51,0.399,0.243,2.6,5.2,3.9,26.5,1.4,0.1,14.7,25.9
387,74.0,190,77.0,31.0,4,8,17,8,9,3,5,17,9,13,8,7,18,13,10,18.577,6.368,16.975,0.478,3.502,11.974,0.292,2.869,5.0,0.574,2.344,3.474,0.675,1.606,2.473,4.079,2.975,1.368,0.106,2.157,2.421,-1.105,14.359,4.053,3.13,2.738,1.527,1.973,0.774,0.5,1.261,0.397,0.842,1.763,0.478,68.096,67.367,14.553,6.027,12.631,0.576,2.499,6.764,0.369,3.526,5.871,0.601,0.921,1.263,0.729,0.762,1.002,0.76,1.842,3.604,0.511,0.8,-1.0,-0.2,0.502,0.705,0.205,4.7,8.2,6.3,15.5,2.0,0.3,10.4,27.0
